customerID,ActualChurn,ChurnProbability,RiskCategory
2954-PIBKO,0,0.026788316868751813,Low Risk
2212-LYASK,0,0.13005984990317462,Low Risk
9481-SFCQY,0,0.23088948670715778,Low Risk
2828-SLQPF,0,0.21064166809288537,Low Risk
4647-MUZON,0,0.49488535620982915,Medium Risk
8212-DJRCH,0,0.5548325601183561,Medium Risk
0516-OOHAR,0,0.202921976295061,Low Risk
4973-RLZVI,0,0.046637673400267844,Low Risk
8089-UZWLX,0,0.10720084633344915,Low Risk
9732-KPKBW,1,0.3094296715713453,Medium Risk
9715-WZCLW,0,0.09870520651218864,Low Risk
0257-KXZGU,0,0.13680005154432662,Low Risk
0707-HOVVN,0,0.04381885010959866,Low Risk
5501-TVMGM,0,0.6887113911500394,High Risk
3422-LYEPQ,1,0.8020826040169402,High Risk
2277-VWCNI,0,0.4231178543520365,Medium Risk
5461-QKNTN,0,0.39221519365464663,Medium Risk
3967-KXAPS,0,0.021543122802460696,Low Risk
6919-ELBGL,0,0.03951910669872876,Low Risk
8361-LTMKD,1,0.6936917159313837,High Risk
1131-ALZWV,0,0.03820963906780986,Low Risk
5178-LMXOP,1,0.9005440166897632,High Risk
8992-CEUEN,0,0.2657359854125947,Low Risk
3320-VEOYC,0,0.7397596429621154,High Risk
3672-YITQD,1,0.5490630836425527,Medium Risk
6080-TCMYC,0,0.45752246542560415,Medium Risk
6734-FQAJX,0,0.08211107062481537,Low Risk
1063-DHQJF,0,0.03778369728100535,Low Risk
3976-NLDEZ,0,0.3312431579238233,Medium Risk
1729-VLAZJ,0,0.04816451762062489,Low Risk
3400-ESFUW,1,0.02366572757904561,Low Risk
5271-YNWVR,1,0.07081550139872002,Low Risk
1587-FKLZB,1,0.3878410551550217,Medium Risk
0958-YHXGP,0,0.5441752284864865,Medium Risk
1494-EJZDW,0,0.02973783964627914,Low Risk
1816-FLZDK,0,0.3608597457559307,Medium Risk
2075-PUEPR,0,0.022096844209210938,Low Risk
1833-TCXKK,0,0.39645628023762,Medium Risk
1436-ZMJAN,0,0.3105587604774356,Medium Risk
0106-UGRDO,0,0.07720974332222402,Low Risk
1069-XAIEM,1,0.8876144236567702,High Risk
4213-HKBJO,0,0.02456765635809231,Low Risk
8345-MVDYC,0,0.034226625273742387,Low Risk
2672-OJQZP,0,0.4889629538788892,Medium Risk
5136-RGMZO,0,0.2098368697736619,Low Risk
5774-QPLTF,0,0.03335642051642889,Low Risk
5240-CAOYT,0,0.11950514566141268,Low Risk
3707-GNWHM,1,0.8152523904568287,High Risk
5159-YFPKQ,1,0.7022521039767845,High Risk
5052-PNLOS,1,0.8090284787357411,High Risk
6173-GOLSU,0,0.34011223684328395,Medium Risk
6661-HBGWL,1,0.4690441856978828,Medium Risk
8207-VVMYB,0,0.02195334571197111,Low Risk
5324-KTGCG,0,0.03486109491867454,Low Risk
7354-OIJLX,0,0.6988823164720217,High Risk
9286-BHDQG,0,0.023023627688186183,Low Risk
3567-PQTSO,0,0.3257142202362656,Medium Risk
3197-ARFOY,0,0.5024340559082815,Medium Risk
5698-BQJOH,1,0.7240929959916417,High Risk
1090-ESELR,0,0.045174287763969104,Low Risk
0056-EPFBG,0,0.04043043878736039,Low Risk
4955-VCWBI,0,0.034464656815767734,Low Risk
4717-GHADL,0,0.04814192328278005,Low Risk
0058-EVZWM,0,0.1963148603026209,Low Risk
7218-HKQFK,1,0.7246332057796079,High Risk
5057-RKGLH,0,0.03077939355448891,Low Risk
2309-OSFEU,1,0.3981715340814859,Medium Risk
3429-IFLEM,0,0.019731670264557355,Low Risk
1550-LOAHA,1,0.2831833365326233,Low Risk
1400-MMYXY,1,0.8256589612494751,High Risk
7503-QQRVF,1,0.3853968916468076,Medium Risk
7504-UWHNB,0,0.33470511325841246,Medium Risk
9565-JSNFM,1,0.10597692721148996,Low Risk
4735-BJKOU,0,0.0239935471645622,Low Risk
3580-GICBM,0,0.02049350858892414,Low Risk
7632-YUTXB,0,0.03588875753506622,Low Risk
9412-ARGBX,1,0.05250907745666371,Low Risk
9576-ANLXO,1,0.5731733893226605,Medium Risk
1110-KYLGQ,0,0.1873493078025205,Low Risk
8696-JKZNU,1,0.49678778072168955,Medium Risk
8757-TFHHJ,0,0.3909069512926211,Medium Risk
2955-BJZHG,1,0.4064634494651046,Medium Risk
9048-JVYVF,1,0.41284157410741235,Medium Risk
0682-USIXD,0,0.4136386731331057,Medium Risk
3884-UEBXB,0,0.03170719756262021,Low Risk
1776-SPBWV,0,0.03824188534171659,Low Risk
9050-QLROH,1,0.45998067492273237,Medium Risk
2925-VDZHY,0,0.02201106738895807,Low Risk
9512-UIBFX,1,0.3617503512664291,Medium Risk
8676-TRMJS,1,0.5846618752853493,Medium Risk
3334-CTHOL,1,0.6214026939633258,High Risk
6331-LWDTQ,1,0.3976687311554843,Medium Risk
3847-BAERP,0,0.1073824801212571,Low Risk
4709-LKHYG,0,0.0403326956435945,Low Risk
8621-MNIHH,1,0.49520753941796997,Medium Risk
8884-ADFVN,1,0.8634279649946471,High Risk
2885-HIJDH,0,0.03170006115598226,Low Risk
8570-KLJYJ,0,0.05266183002518271,Low Risk
9339-FIIJL,0,0.03567172342226544,Low Risk
6223-DHJGV,0,0.03988354691466677,Low Risk
0959-WHOKV,0,0.21499875555448403,Low Risk
9610-WCESF,0,0.048434370721993907,Low Risk
9279-CJEOJ,0,0.5489998190441697,Medium Risk
2985-FMWYF,0,0.6312782949676048,High Risk
3540-RZJYU,1,0.3479652854489814,Medium Risk
2522-WLNSF,0,0.07907131511114725,Low Risk
6861-XWTWQ,1,0.8700249908539471,High Risk
8735-NBLWT,0,0.08971764088115909,Low Risk
1744-JHKYS,0,0.09301657234402533,Low Risk
0841-NULXI,1,0.7529585961546039,High Risk
4016-BJKTZ,0,0.18889723658311686,Low Risk
9298-WGMRW,0,0.036345542490822065,Low Risk
7893-IXHRQ,1,0.33954222214203944,Medium Risk
8785-CJSHH,0,0.45008482419223306,Medium Risk
7654-YWJUF,0,0.05936280530811618,Low Risk
8909-BOLNL,0,0.043465466697888984,Low Risk
9919-FZDED,0,0.04371626405874027,Low Risk
0322-CHQRU,1,0.4507100371758789,Medium Risk
3587-PMCOY,0,0.3403557828080644,Medium Risk
0655-RBDUG,1,0.8325630163863347,High Risk
0983-TATYJ,0,0.06736618014431507,Low Risk
5650-YLIBA,0,0.47930415690347583,Medium Risk
5144-TVGLP,0,0.47821956077093675,Medium Risk
3569-EDBPQ,0,0.3213345938708568,Medium Risk
4945-RVMTE,0,0.1814577849835792,Low Risk
3511-BFTJW,0,0.029736225873483717,Low Risk
5537-UXXVS,0,0.08076434374687377,Low Risk
8782-NUUOL,0,0.05534476863037861,Low Risk
2865-TCHJW,1,0.7960905771251068,High Risk
9931-KGHOA,0,0.11955776378017957,Low Risk
3071-MVJCD,0,0.020008533154853268,Low Risk
7279-BUYWN,1,0.45567182227739095,Medium Risk
3756-VNWDH,0,0.21009578077520671,Low Risk
1395-OFUWC,0,0.14030316291260564,Low Risk
4223-BKEOR,0,0.07795467402101876,Low Risk
0040-HALCW,0,0.022868478760326234,Low Risk
7124-UGSUR,1,0.2111049573240657,Low Risk
7395-XWZOY,0,0.12966030187265548,Low Risk
5440-VHLUL,0,0.2111172062268815,Low Risk
4706-DGAHW,0,0.601347606226471,High Risk
8166-ORCHU,0,0.09366632635963147,Low Risk
3978-YNKDD,0,0.026821487293194213,Low Risk
7198-GLXTC,1,0.6599545549438395,High Risk
6366-XIVKZ,0,0.17811844653471906,Low Risk
5133-POWUA,0,0.6131948463812502,High Risk
8400-WZICQ,0,0.11855054488009545,Low Risk
5382-SOYZL,0,0.6623026754143893,High Risk
1989-PRJHP,1,0.4854838082550441,Medium Risk
4154-AQUGT,1,0.4468133416753796,Medium Risk
0980-FEXWF,0,0.06761467085271654,Low Risk
5845-BZZIB,0,0.0228698834069722,Low Risk
4840-ORQXB,0,0.4059122912991746,Medium Risk
0295-PPHDO,1,0.8972438202615458,High Risk
8775-ERLNB,0,0.7888883360259413,High Risk
0376-YMCJC,1,0.4652444823334147,Medium Risk
7410-YTJIK,1,0.5264919201384762,Medium Risk
9927-DSWDF,0,0.4535311193527702,Medium Risk
6681-ZSEXG,0,0.04760358782872968,Low Risk
5702-KVQRD,0,0.03522101333886234,Low Risk
8711-LOBKY,0,0.021679503851197733,Low Risk
9692-TUSXH,1,0.5805952876319237,Medium Risk
4012-YCFAI,0,0.022527329404093858,Low Risk
8455-HIRAQ,0,0.2200075899765788,Low Risk
7853-WNZSY,0,0.3681455207635435,Medium Risk
0390-DCFDQ,1,0.7761796010211516,High Risk
6421-SZVEM,0,0.10368088924051887,Low Risk
3094-JOJAI,0,0.30050088234770655,Medium Risk
4873-ILOLJ,1,0.49633398395549344,Medium Risk
8181-YHCMF,0,0.03332633661131422,Low Risk
3324-OIRTO,0,0.1014276081414526,Low Risk
9135-HSWOC,0,0.02122448789102531,Low Risk
2272-WUSPA,0,0.138222508720812,Low Risk
4627-MIHJH,0,0.09736243044706692,Low Risk
3896-RCYYE,0,0.1299508415466265,Low Risk
6729-GDNGC,0,0.32368858626035074,Medium Risk
9945-PSVIP,0,0.0251858610368004,Low Risk
4137-JOPHL,0,0.048871647486994685,Low Risk
2720-FVBQP,0,0.3927107737310424,Medium Risk
7854-EKTJL,1,0.1676785815947123,Low Risk
1133-KXCGE,0,0.043172970346994834,Low Risk
6048-QBXKL,0,0.5273578696695677,Medium Risk
6338-AVWCY,1,0.5540455184506562,Medium Risk
0013-MHZWF,0,0.22245423985319934,Low Risk
9804-ICWBG,1,0.8157307058365806,High Risk
2368-GAKKQ,0,0.06000420436363392,Low Risk
4829-AUOAX,1,0.3348556772591381,Medium Risk
7876-BEUTG,0,0.28708251145294755,Low Risk
6349-JDHQP,0,0.023625631819427728,Low Risk
3063-QFSZL,1,0.6898242571326292,High Risk
9142-XMYJH,0,0.0713064027905932,Low Risk
2609-IAICY,1,0.8684605729902487,High Risk
8626-PTQGE,0,0.028431390688645013,Low Risk
0230-UBYPQ,0,0.054086998832738584,Low Risk
6814-ZPWFQ,0,0.04805910466733539,Low Risk
5921-NGYRH,0,0.14900805799086983,Low Risk
7803-XOCCZ,0,0.14640432164530576,Low Risk
1459-QNFQT,0,0.029957280967596995,Low Risk
3948-FVVRP,0,0.14269977971507178,Low Risk
0923-PNFUB,1,0.5873530597454539,Medium Risk
4654-ULTTN,0,0.031456203713008425,Low Risk
5628-FCGYG,0,0.6095043910199852,High Risk
0506-LVNGN,1,0.6074936613982583,High Risk
4329-YPDDQ,0,0.4524262407917941,Medium Risk
9866-OCCKE,0,0.07164559927348906,Low Risk
0794-YVSGE,0,0.019010506186035076,Low Risk
4342-HENTK,1,0.6761146893947693,High Risk
5934-TSSAU,0,0.2941212802470604,Low Risk
9986-BONCE,1,0.11264017477566006,Low Risk
5301-GAUUY,1,0.3378086477544772,Medium Risk
0725-CXOTM,0,0.07272835970974144,Low Risk
2843-CQMEG,0,0.18581814613874378,Low Risk
5600-PDUJF,0,0.23524936806294922,Low Risk
4500-HKANN,0,0.03777341788533856,Low Risk
1862-QRWPE,0,0.026659230221294822,Low Risk
2155-AMQRX,0,0.1390421313706049,Low Risk
0823-HSCDJ,1,0.37418917748412006,Medium Risk
4090-KPJIP,0,0.745834874981018,High Risk
2737-YNGYW,1,0.6201202761666567,High Risk
5619-XZZKR,0,0.04852645504080376,Low Risk
6047-YHPVI,1,0.6375519641485459,High Risk
8375-DKEBR,1,0.8308332255085912,High Risk
7729-XBTWX,0,0.021519543137564788,Low Risk
4983-CLMLV,0,0.3109859994256628,Medium Risk
9227-LUNBG,1,0.5442773624747349,Medium Risk
2758-RNWXS,0,0.09020837499206794,Low Risk
7055-HNEOJ,0,0.33442046981325546,Medium Risk
7134-MJPDY,0,0.19168534320905747,Low Risk
4560-WQAQW,0,0.050420859318714914,Low Risk
8532-UEFWH,0,0.022784235386312482,Low Risk
8541-QVFKM,0,0.6961165130550003,High Risk
7129-ACFOG,0,0.37836063451853136,Medium Risk
2495-INZWQ,1,0.6275580902578963,High Risk
0263-FJTQO,0,0.03006494884164552,Low Risk
0181-RITDD,0,0.0796988649654992,Low Risk
8241-JUIQO,0,0.03221740267129653,Low Risk
0913-XWSCN,0,0.24179640956330856,Low Risk
2159-TURXX,0,0.10997680231960388,Low Risk
6461-PPAXN,0,0.04578327594613644,Low Risk
1452-KIOVK,0,0.3853753798229386,Medium Risk
1139-WUOAH,0,0.044347351286086266,Low Risk
3207-OYBWH,1,0.32369329656817664,Medium Risk
8347-GDTMP,0,0.022260085436943543,Low Risk
9909-DFRJA,0,0.13579547337268288,Low Risk
6383-ZTSIW,0,0.15257640998226774,Low Risk
5438-QMDDL,0,0.22765975715490383,Low Risk
8914-RBTSB,1,0.46615172871915467,Medium Risk
6164-HXUGH,0,0.09529993020317602,Low Risk
6900-RBKER,0,0.08753033330276642,Low Risk
1492-QGCLU,0,0.12436180363513899,Low Risk
6664-FPDAC,1,0.2704537394360204,Low Risk
1088-AUUZZ,0,0.02578666461136965,Low Risk
6651-AZVTJ,1,0.5743332742606362,Medium Risk
8219-VYBVI,0,0.022776798049576594,Low Risk
0310-MVLET,1,0.3986061818963933,Medium Risk
7233-IOQNP,0,0.08991328193290817,Low Risk
7311-MQJCH,0,0.058134465869795884,Low Risk
9256-JTBNZ,0,0.09127145878865,Low Risk
8713-IGZSO,0,0.15874161049955,Low Risk
6821-BUXUX,1,0.6394722046830447,High Risk
9114-DPSIA,0,0.022068265415964464,Low Risk
4501-UYKBC,0,0.11276966055648167,Low Risk
2798-NYLMZ,0,0.1044322029393886,Low Risk
6711-VTNRE,1,0.32952120061145906,Medium Risk
5966-EMAZU,0,0.21607653572463878,Low Risk
3627-FHKBK,1,0.5700468467488866,Medium Risk
7861-UVUFT,1,0.5555973931833929,Medium Risk
9824-QCJPK,0,0.03998058579027534,Low Risk
7816-VGHTO,0,0.062067660501313786,Low Risk
3794-NFNCH,0,0.16671178013488078,Low Risk
3877-JRJIP,1,0.7556707863756228,High Risk
5228-EXCET,1,0.588634864694857,Medium Risk
6248-BSHKG,0,0.03134588970529104,Low Risk
8915-NNTRC,0,0.0418372004800071,Low Risk
3470-OBUET,0,0.022712101518712925,Low Risk
3229-USWAR,0,0.08011594409040704,Low Risk
1927-QEWMY,0,0.01910949055189451,Low Risk
6374-AFWOX,0,0.02533248601933604,Low Risk
7912-SYRQT,1,0.6403259604137583,High Risk
2070-FNEXE,1,0.40057205900733817,Medium Risk
5803-NQJZO,0,0.019796463945395602,Low Risk
5651-YLPRD,0,0.4463039254346546,Medium Risk
1271-UODNO,0,0.04848110996574018,Low Risk
5014-WUQMG,0,0.13881907198596583,Low Risk
5889-JTMUL,1,0.47769783029761526,Medium Risk
0788-DXBFY,0,0.040675923889391716,Low Risk
2669-QVCRG,0,0.23753629192959677,Low Risk
6630-UJZMY,0,0.8035062950114326,High Risk
5061-PBXFW,0,0.071842150966229,Low Risk
2700-LUEVA,0,0.2739331472104785,Low Risk
3865-ZFZIB,0,0.027580578564017123,Low Risk
0471-ARVMX,0,0.2762236616996842,Low Risk
8985-OOPOS,0,0.12598276119630192,Low Risk
0719-SYFRB,1,0.15405604834307882,Low Risk
0447-BEMNG,1,0.14833071178130744,Low Risk
5630-AHZIL,0,0.2339578143675645,Low Risk
2190-BCXEC,0,0.24932939060565315,Low Risk
1559-DTODC,0,0.2661546636939256,Low Risk
3244-DCJWY,1,0.807965147364173,High Risk
3967-VQOGC,0,0.02116919090826897,Low Risk
0265-PSUAE,0,0.4485614649654946,Medium Risk
1622-HSHSF,0,0.4275179927010307,Medium Risk
9867-XOBQA,0,0.030447651720489105,Low Risk
6773-LQTVT,0,0.2334864294141257,Low Risk
4332-MUOEZ,0,0.15135253621331143,Low Risk
0023-XUOPT,1,0.6024924533785759,High Risk
6543-CPZMK,1,0.4056464345629544,Medium Risk
6418-HNFED,0,0.02932870259883976,Low Risk
1036-GUDCL,0,0.07415138395750415,Low Risk
4818-QIUFN,1,0.4958159988467162,Medium Risk
0778-NELLA,1,0.39890463790945957,Medium Risk
7495-OOKFY,1,0.6628959188084611,High Risk
4737-HOBAX,0,0.04281681659538372,Low Risk
7919-ZODZZ,0,0.1740268673052108,Low Risk
2988-PLAHS,0,0.24877837645164658,Low Risk
9067-SQTNS,0,0.033001135129709626,Low Risk
6483-OATDN,0,0.20235506267737755,Low Risk
5469-CTCWN,1,0.1886083946466076,Low Risk
3524-WQDSG,0,0.47970059181960983,Medium Risk
6968-URWQU,0,0.10753845575210344,Low Risk
8601-QACRS,1,0.45100896494787307,Medium Risk
8690-UPCZI,0,0.04219834107882606,Low Risk
5331-RGMTT,0,0.47639014674245356,Medium Risk
1357-BIJKI,0,0.31855161943430144,Medium Risk
2088-IEBAU,0,0.03809540069704694,Low Risk
0679-IDSTG,1,0.8265728458111796,High Risk
6519-ZHPXP,0,0.05164258777480387,Low Risk
2101-RANCD,0,0.37155938343989253,Medium Risk
4029-HPFVY,0,0.5822771707011238,Medium Risk
1015-OWJKI,0,0.22165320107630218,Low Risk
8314-HTWVE,0,0.03147732390735285,Low Risk
5357-TZHPP,1,0.717021335979071,High Risk
8727-XDPUD,0,0.05951606832577751,Low Risk
9073-ZZIAY,0,0.028111147379378896,Low Risk
5181-OABFK,0,0.033203697892607395,Low Risk
3812-LRZIR,0,0.02707357378490521,Low Risk
5204-HMGYF,0,0.05541119900974873,Low Risk
9950-MTGYX,0,0.024231017825856953,Low Risk
3675-EQOZA,0,0.11127462605610222,Low Risk
3646-ITDGM,0,0.02282904608780675,Low Risk
3913-FCUUW,0,0.019052008484813657,Low Risk
